index,model,temperature,history_range,predict_date,prediction,actual_value,prev_actual_value
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-05-21,4160.21,4155.85986328125,4159.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-05-21,4165.23,4155.85986328125,4159.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-05-21,4145.21,4155.85986328125,4159.1201171875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-05-21,4165.23,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,0.0,7,2021-05-21,4138.96,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,0.0,30,2021-05-21,4150.28,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,0.5,7,2021-05-21,4202.93,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,0.5,30,2021-05-21,4168.92,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,1.0,7,2021-05-21,4182.97,4155.85986328125,4159.1201171875
GSPC,gpt-3.5-turbo,1.0,30,2021-05-21,4138.2,4155.85986328125,4159.1201171875
RUT,gemini/gemini-2.5-flash,0.0,7,2021-05-21,2206.2,2215.27001953125,2207.760009765625
RUT,gemini/gemini-2.5-flash,0.0,30,2021-05-21,2210.28,2215.27001953125,2207.760009765625
RUT,gemini/gemini-2.5-flash,0.5,7,2021-05-21,2219.86,2215.27001953125,2207.760009765625
RUT,gemini/gemini-2.5-flash,0.5,30,2021-05-21,2208.32,2215.27001953125,2207.760009765625
RUT,gemini/gemini-2.5-flash,1.0,7,2021-05-21,2219.86,2215.27001953125,2207.760009765625
RUT,gemini/gemini-2.5-flash,1.0,30,2021-05-21,2208.32,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-05-21,2212.35,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-05-21,2215.32,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-05-21,2212.35,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-05-21,2215.32,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-05-21,2212.35,2215.27001953125,2207.760009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-05-21,2215.32,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,0.0,7,2021-05-21,2000.0,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,0.0,30,2021-05-21,2000.0,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,0.5,7,2021-05-21,2000.0,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,0.5,30,2021-05-21,2000.0,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,1.0,7,2021-05-21,2000.0,2215.27001953125,2207.760009765625
RUT,gpt-3.5-turbo,1.0,30,2021-05-21,2000.0,2215.27001953125,2207.760009765625
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-06-25,4280.39,4280.7001953125,4266.490234375
GSPC,gemini/gemini-2.5-flash,0.0,30,2021-06-25,4280.39,4280.7001953125,4266.490234375
GSPC,gemini/gemini-2.5-flash,0.5,7,2021-06-25,4280.39,4280.7001953125,4266.490234375
GSPC,gemini/gemini-2.5-flash,0.5,30,2021-06-25,4294.34,4280.7001953125,4266.490234375
GSPC,gemini/gemini-2.5-flash,1.0,7,2021-06-25,4273.8,4280.7001953125,4266.490234375
GSPC,gemini/gemini-2.5-flash,1.0,30,2021-06-25,4275.08,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-06-25,4270.33,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-06-25,4260.25,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-06-25,4270.33,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-06-25,4260.35,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-06-25,4270.33,4280.7001953125,4266.490234375
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-06-25,4250.0,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,0.0,7,2021-06-25,500.0,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,0.0,30,2021-06-25,4260.73,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,0.5,7,2021-06-25,500.0,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,0.5,30,2021-06-25,4260.73,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,1.0,7,2021-06-25,4261.95,4280.7001953125,4266.490234375
GSPC,gpt-3.5-turbo,1.0,30,2021-06-25,500.0,4280.7001953125,4266.490234375
RUT,gemini/gemini-2.5-flash,0.0,7,2021-06-25,2352.46,2334.39990234375,2333.6201171875
RUT,gemini/gemini-2.5-flash,0.0,30,2021-06-25,2353.31,2334.39990234375,2333.6201171875
RUT,gemini/gemini-2.5-flash,0.5,7,2021-06-25,2352.46,2334.39990234375,2333.6201171875
RUT,gemini/gemini-2.5-flash,0.5,30,2021-06-25,2354.53,2334.39990234375,2333.6201171875
RUT,gemini/gemini-2.5-flash,1.0,7,2021-06-25,2000.0,2334.39990234375,2333.6201171875
RUT,gemini/gemini-2.5-flash,1.0,30,2021-06-25,2361.92,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-06-25,2350.13,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-06-25,2310.23,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-06-25,2350.13,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-06-25,2308.12,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-06-25,2350.13,2334.39990234375,2333.6201171875
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-06-25,2308.12,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,0.0,7,2021-06-25,2000.0,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,0.0,30,2021-06-25,2350.12,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,0.5,7,2021-06-25,2000.0,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,0.5,30,2021-06-25,2348.92,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,1.0,7,2021-06-25,2000.0,2334.39990234375,2333.6201171875
RUT,gpt-3.5-turbo,1.0,30,2021-06-25,2321.2,2334.39990234375,2333.6201171875
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-08-02,4399.89,4387.16015625,4395.259765625
GSPC,gemini/gemini-2.5-flash,0.0,30,2021-08-02,4398.5,4387.16015625,4395.259765625
GSPC,gemini/gemini-2.5-flash,0.5,7,2021-08-02,4405.02,4387.16015625,4395.259765625
GSPC,gemini/gemini-2.5-flash,0.5,30,2021-08-02,4404.14,4387.16015625,4395.259765625
GSPC,gemini/gemini-2.5-flash,1.0,7,2021-08-02,4400.01,4387.16015625,4395.259765625
GSPC,gemini/gemini-2.5-flash,1.0,30,2021-08-02,4404.29,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-08-02,4402.31,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-08-02,4405.12,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-08-02,4402.31,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-08-02,4405.12,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-08-02,4402.31,4387.16015625,4395.259765625
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-08-02,4405.12,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,0.0,7,2021-08-02,500.0,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,0.0,30,2021-08-02,4405.72,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,0.5,7,2021-08-02,4437.65,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,0.5,30,2021-08-02,4429.15,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,1.0,7,2021-08-02,4450.57,4387.16015625,4395.259765625
GSPC,gpt-3.5-turbo,1.0,30,2021-08-02,4371.92,4387.16015625,4395.259765625
RUT,gemini/gemini-2.5-flash,0.0,7,2021-08-02,2235.46,2215.5,2226.25
RUT,gemini/gemini-2.5-flash,0.0,30,2021-08-02,2231.7,2215.5,2226.25
RUT,gemini/gemini-2.5-flash,0.5,7,2021-08-02,1.0,2215.5,2226.25
RUT,gemini/gemini-2.5-flash,0.5,30,2021-08-02,2228.58,2215.5,2226.25
RUT,gemini/gemini-2.5-flash,1.0,7,2021-08-02,2236.91,2215.5,2226.25
RUT,gemini/gemini-2.5-flash,1.0,30,2021-08-02,2244.39,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-08-02,2230.11,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-08-02,2220.12,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-08-02,2230.11,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-08-02,2230.12,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-08-02,2230.1,2215.5,2226.25
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-08-02,2220.12,2215.5,2226.25
RUT,gpt-3.5-turbo,0.0,7,2021-08-02,2235.74,2215.5,2226.25
RUT,gpt-3.5-turbo,0.0,30,2021-08-02,2000.0,2215.5,2226.25
RUT,gpt-3.5-turbo,0.5,7,2021-08-02,2235.74,2215.5,2226.25
RUT,gpt-3.5-turbo,0.5,30,2021-08-02,2255.12,2215.5,2226.25
RUT,gpt-3.5-turbo,1.0,7,2021-08-02,2000.0,2215.5,2226.25
RUT,gpt-3.5-turbo,1.0,30,2021-08-02,2215.47,2215.5,2226.25
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-09-03,4543.74,4535.43017578125,4536.9501953125
GSPC,gemini/gemini-2.5-flash,0.5,7,2021-09-03,4547.41,4535.43017578125,4536.9501953125
GSPC,gemini/gemini-2.5-flash,0.5,30,2021-09-03,4541.6,4535.43017578125,4536.9501953125
GSPC,gemini/gemini-2.5-flash,1.0,7,2021-09-03,4547.41,4535.43017578125,4536.9501953125
GSPC,gemini/gemini-2.5-flash,1.0,30,2021-09-03,4550.34,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-09-03,4538.14,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-09-03,4532.14,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-09-03,4538.14,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-09-03,4532.14,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-09-03,4542.38,4535.43017578125,4536.9501953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-09-03,4532.14,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,0.0,7,2021-09-03,4545.82,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,0.0,30,2021-09-03,4545.72,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,0.5,7,2021-09-03,4548.22,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,0.5,30,2021-09-03,4545.72,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,1.0,7,2021-09-03,4551.83,4535.43017578125,4536.9501953125
GSPC,gpt-3.5-turbo,1.0,30,2021-09-03,4545.73,4535.43017578125,4536.9501953125
RUT,gemini/gemini-2.5-flash,0.0,7,2021-09-03,2322.81,2292.050048828125,2304.02001953125
RUT,gemini/gemini-2.5-flash,0.0,30,2021-09-03,2319.15,2292.050048828125,2304.02001953125
RUT,gemini/gemini-2.5-flash,0.5,7,2021-09-03,2322.81,2292.050048828125,2304.02001953125
RUT,gemini/gemini-2.5-flash,0.5,30,2021-09-03,2314.56,2292.050048828125,2304.02001953125
RUT,gemini/gemini-2.5-flash,1.0,7,2021-09-03,2322.81,2292.050048828125,2304.02001953125
RUT,gemini/gemini-2.5-flash,1.0,30,2021-09-03,2322.03,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-09-03,2310.1,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-09-03,2289.35,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-09-03,2310.13,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-09-03,2289.35,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-09-03,2309.03,2292.050048828125,2304.02001953125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-09-03,2290.13,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,0.0,7,2021-09-03,2318.31,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,0.0,30,2021-09-03,2308.75,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,0.5,7,2021-09-03,2318.89,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,0.5,30,2021-09-03,2295.73,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,1.0,7,2021-09-03,2316.89,2292.050048828125,2304.02001953125
RUT,gpt-3.5-turbo,1.0,30,2021-09-03,2332.49,2292.050048828125,2304.02001953125
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-10-11,0.0,4361.18994140625,4391.33984375
GSPC,gemini/gemini-2.5-flash,0.0,30,2021-10-11,4409.61,4361.18994140625,4391.33984375
GSPC,gemini/gemini-2.5-flash,0.5,7,2021-10-11,1.0,4361.18994140625,4391.33984375
GSPC,gemini/gemini-2.5-flash,0.5,30,2021-10-11,4430.91,4361.18994140625,4391.33984375
GSPC,gemini/gemini-2.5-flash,1.0,7,2021-10-11,4405.31,4361.18994140625,4391.33984375
GSPC,gemini/gemini-2.5-flash,1.0,30,2021-10-11,4414.06,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-10-11,4409.15,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-10-11,4387.61,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-10-11,4402.13,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-10-11,4402.31,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-10-11,4402.13,4361.18994140625,4391.33984375
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-10-11,4402.34,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,0.0,7,2021-10-11,4412.89,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,0.0,30,2021-10-11,4385.12,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,0.5,7,2021-10-11,4412.89,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,0.5,30,2021-10-11,4375.68,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,1.0,7,2021-10-11,4422.89,4361.18994140625,4391.33984375
GSPC,gpt-3.5-turbo,1.0,30,2021-10-11,4387.2,4361.18994140625,4391.33984375
RUT,gemini/gemini-2.5-flash,0.0,7,2021-10-11,2241.51,2220.639892578125,2233.090087890625
RUT,gemini/gemini-2.5-flash,0.0,30,2021-10-11,2232.61,2220.639892578125,2233.090087890625
RUT,gemini/gemini-2.5-flash,0.5,7,2021-10-11,2237.88,2220.639892578125,2233.090087890625
RUT,gemini/gemini-2.5-flash,0.5,30,2021-10-11,2231.38,2220.639892578125,2233.090087890625
RUT,gemini/gemini-2.5-flash,1.0,7,2021-10-11,2232.71,2220.639892578125,2233.090087890625
RUT,gemini/gemini-2.5-flash,1.0,30,2021-10-11,2232.71,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-10-11,2235.12,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-10-11,2235.12,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-10-11,2235.12,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-10-11,2246.52,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-10-11,2235.21,2220.639892578125,2233.090087890625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-10-11,2245.12,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,0.0,7,2021-10-11,2000.0,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,0.0,30,2021-10-11,2000.0,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,0.5,7,2021-10-11,2252.74,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,0.5,30,2021-10-11,2221.84,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,1.0,7,2021-10-11,2000.0,2220.639892578125,2233.090087890625
RUT,gpt-3.5-turbo,1.0,30,2021-10-11,2267.92,2220.639892578125,2233.090087890625
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-11-12,4654.03,4682.85009765625,4649.27001953125
GSPC,gemini/gemini-2.5-flash,0.0,30,2021-11-12,4665.99,4682.85009765625,4649.27001953125
GSPC,gemini/gemini-2.5-flash,0.5,7,2021-11-12,4640.28,4682.85009765625,4649.27001953125
GSPC,gemini/gemini-2.5-flash,0.5,30,2021-11-12,4674.8,4682.85009765625,4649.27001953125
GSPC,gemini/gemini-2.5-flash,1.0,7,2021-11-12,4647.39,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-11-12,4652.34,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-11-12,4653.21,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-11-12,4652.34,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-11-12,4653.21,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-11-12,4652.04,4682.85009765625,4649.27001953125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-11-12,4653.21,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,0.0,7,2021-11-12,4675.82,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,0.0,30,2021-11-12,4655.82,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,0.5,7,2021-11-12,4679.72,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,0.5,30,2021-11-12,4657.82,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,1.0,7,2021-11-12,500.0,4682.85009765625,4649.27001953125
GSPC,gpt-3.5-turbo,1.0,30,2021-11-12,4622.91,4682.85009765625,4649.27001953125
RUT,gemini/gemini-2.5-flash,0.0,7,2021-11-12,2416.16,2411.780029296875,2409.139892578125
RUT,gemini/gemini-2.5-flash,0.0,30,2021-11-12,2421.62,2411.780029296875,2409.139892578125
RUT,gemini/gemini-2.5-flash,0.5,7,2021-11-12,2410.52,2411.780029296875,2409.139892578125
RUT,gemini/gemini-2.5-flash,0.5,30,2021-11-12,2414.92,2411.780029296875,2409.139892578125
RUT,gemini/gemini-2.5-flash,1.0,30,2021-11-12,2414.73,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-11-12,2412.35,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-11-12,2415.23,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-11-12,2412.35,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-11-12,2415.23,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-11-12,2412.01,2411.780029296875,2409.139892578125
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-11-12,2420.12,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,0.0,7,2021-11-12,2407.93,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,0.0,30,2021-11-12,2385.72,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,0.5,7,2021-11-12,2406.91,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,0.5,30,2021-11-12,2418.72,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,1.0,7,2021-11-12,2453.91,2411.780029296875,2409.139892578125
RUT,gpt-3.5-turbo,1.0,30,2021-11-12,2409.14,2411.780029296875,2409.139892578125
GSPC,gemini/gemini-2.5-flash,0.0,7,2021-12-20,1.0,4568.02001953125,4620.64013671875
GSPC,gemini/gemini-2.5-flash,1.0,30,2021-12-20,4660.06,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-12-20,4678.56,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-12-20,4675.32,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-12-20,4678.56,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-12-20,4675.33,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-12-20,4680.12,4568.02001953125,4620.64013671875
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-12-20,4675.32,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,0.0,7,2021-12-20,500.0,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,0.0,30,2021-12-20,4650.82,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,0.5,7,2021-12-20,500.0,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,0.5,30,2021-12-20,4660.12,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,1.0,7,2021-12-20,500.0,4568.02001953125,4620.64013671875
GSPC,gpt-3.5-turbo,1.0,30,2021-12-20,4650.52,4568.02001953125,4620.64013671875
RUT,gemini/gemini-2.5-flash,0.0,7,2021-12-20,2150.13,2139.8701171875,2173.929931640625
RUT,gemini/gemini-2.5-flash,0.0,30,2021-12-20,2173.87,2139.8701171875,2173.929931640625
RUT,gemini/gemini-2.5-flash,0.5,7,2021-12-20,2166.38,2139.8701171875,2173.929931640625
RUT,gemini/gemini-2.5-flash,0.5,30,2021-12-20,2437.08,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2021-12-20,2168.34,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2021-12-20,2185.32,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2021-12-20,2168.34,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2021-12-20,2185.32,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2021-12-20,2168.34,2139.8701171875,2173.929931640625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2021-12-20,2185.0,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,0.0,7,2021-12-20,2000.0,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,0.0,30,2021-12-20,2190.73,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,0.5,7,2021-12-20,2168.37,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,0.5,30,2021-12-20,2185.73,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,1.0,7,2021-12-20,2145.74,2139.8701171875,2173.929931640625
RUT,gpt-3.5-turbo,1.0,30,2021-12-20,2192.37,2139.8701171875,2173.929931640625
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-01-25,4400.52,4356.4501953125,4410.1298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-01-25,4595.21,4356.4501953125,4410.1298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-01-25,4402.08,4356.4501953125,4410.1298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-01-25,4598.21,4356.4501953125,4410.1298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-01-25,4402.31,4356.4501953125,4410.1298828125
GSPC,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-01-25,4598.21,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,0.0,7,2022-01-25,4455.62,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,0.0,30,2022-01-25,500.0,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,0.5,7,2022-01-25,4465.68,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,0.5,30,2022-01-25,4772.92,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,1.0,7,2022-01-25,4450.61,4356.4501953125,4410.1298828125
GSPC,gpt-3.5-turbo,1.0,30,2022-01-25,4674.91,4356.4501953125,4410.1298828125
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,7,2022-01-25,2045.12,2004.030029296875,2033.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.0,30,2022-01-25,2160.32,2004.030029296875,2033.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,7,2022-01-25,2045.01,2004.030029296875,2033.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,0.5,30,2022-01-25,2162.46,2004.030029296875,2033.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,7,2022-01-25,2044.12,2004.030029296875,2033.510009765625
RUT,bedrock/us.amazon.nova-lite-v1:0,1.0,30,2022-01-25,2160.32,2004.030029296875,2033.510009765625
RUT,gpt-3.5-turbo,0.0,7,2022-01-25,2000.0,2004.030029296875,2033.510009765625
RUT,gpt-3.5-turbo,0.0,30,2022-01-25,2000.0,2004.030029296875,2033.510009765625
RUT,gpt-3.5-turbo,0.5,7,2022-01-25,2000.0,2004.030029296875,2033.510009765625
RUT,gpt-3.5-turbo,0.5,30,2022-01-25,2000.0,2004.030029296875,2033.510009765625
